Unnamed: 0,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_departures,tourism_expenditures,gdp,unemployment,country_ID
2257,2007,190000000.0,1624000.0,15.82234201,6534996.702075657,1.26300316,4223152739.0,8.198613955337168,112
4370,2015,3762180669.926865,1389000.0,17.40754387899763,450000.0,6.768570861691134,17517210519.0,3.979,92
1770,2005,139000000.0,2778000.0,0.243885124,6534996.702075657,1.535558074,175671000000.0,8.198613955337168,153
4691,2016,19682000000.0,26757000.0,9.786170402,6534996.702075657,6.260137134,301256000000.0,3.44,126
5965,2021,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,209692000000.0,16.173,99
2543,2008,3762180669.926865,324000.0,17.40754387899763,6534996.702075657,6.768570861691134,6502942245.0,8.198613955337168,139
2617,2008,11732000000.0,4555000.0,4.564704867,6534996.702075657,6.470246826,514617000000.0,6.235,205
2661,2009,19179935926.0,25964418.07,9.588603262,6534996.702075657,5.418940548,715485000000.0,8.198613955337168,1
391,2000,58000000.0,247000.0,29.01723532,6534996.702075657,6.768570861691134,421695769.8,8.198613955337168,196
722,2001,5121000000.0,61431000.0,9.959934651,53122000.0,6.167227064,191823000000.0,18.435,167
6418,2023,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,2555492085.0,8.198613955337168,40
6256,2022,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,74144870023.0,4.528,195
3477,2012,128000000.0,237000.0,3.891915229,6534996.702075657,3.768067263,12561015157.0,8.198613955337168,32
5686,2020,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,14508222518.0,8.198613955337168,87
3243,2011,540000000.0,837000.0,25.68476771,6534996.702075657,10.9814062,2930092235.0,9.78,53
6204,2022,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,2204734528.0,8.198613955337168,76
1873,2006,3762180669.926865,25299.99924,17.40754387899763,6534996.702075657,6.768570861691134,493000000.0,8.198613955337168,5
4452,2015,312000000.0,432000.0,13.90166898,6534996.702075657,7.926273044,13972400000.0,23.005,229
1922,2006,393000000.0,1638000.0,0.685815999,1349000.0,1.632685255,123084000000.0,12.27,4
4548,2016,3762180669.926865,1391000.0,17.40754387899763,6534996.702075657,4.859469545,2240200000.0,7.0,22
2165,2007,14934000000.0,8448000.0,4.999525895,6534996.702075657,5.099260546,490741000000.0,3.641,206
5717,2020,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,3176126300.0,8.198613955337168,117
2812,2009,3762180669.926865,656000.0,17.40754387899763,6534996.702075657,14.32401516,2345294875.0,11.697,127
942,2002,2497000000.0,885000.0,7.986208385,1049000.0,7.784556313,23649833332.0,2.621,122
3041,2010,5638000000.0,3444000.0,6.90711293,4269000.0,6.079883673,238913000000.0,8.48,102
4016,2014,3762180669.926865,1289000.0,17.40754387899763,6534996.702075657,4.434308112,2138250000.0,8.244,22
2294,2007,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,4346212355.0,8.198613955337168,131
1033,2002,3762180669.926865,6737774.181702553,17.40754387899763,79000.0,6.768570861691134,4462029109.0,8.198613955337168,217
6402,2023,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,19676049076.0,8.198613955337168,23
1875,2006,20408000000.0,5532000.0,12.74217676,4941000.0,10.00168955,748418000000.0,4.785,13
4536,2016,20965000000.0,28121000.0,10.13316997,11534000.0,6.039724527,393687000000.0,6.064,14
2175,2007,375000000.0,267000.0,66.28900171,6534996.702075657,11.9086875,1649621739.0,8.198613955337168,34
88,1999,10000000.0,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,621117885.7,8.198613955337168,63
501,2000,3762180669.926865,6737774.181702553,17.40754387899763,78000.0,6.768570861691134,2904663311.0,8.198613955337168,217
2012,2006,150000000.0,63000.0,11.34601566,6534996.702075657,7.657360467,3408255451.0,4.2,138
3512,2012,8174000000.0,25750000.0,5.16162954,5419000.0,3.07730574,210363000000.0,6.979,55
4212,2014,3052000000.0,2675000.0,8.045899127,4672000.0,4.781366965,49514466380.0,9.668,186
112,1999,559000000.0,1321000.0,2.512811292,6534996.702075657,4.015103839,113848000000.0,8.198613955337168,98
6026,2021,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,440834000000.0,8.198613955337168,153
5168,2018,3762180669.926865,2488000.0,17.40754387899763,668000.0,6.768570861691134,26260850582.0,2.704,92
3008,2010,737000000.0,2032000.0,18.26927028,2086000.0,5.381218822,12426907967.0,20.203,77
6593,2023,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,1633319401.0,8.198613955337168,188
6528,2023,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,85755006124.0,5.184,122
585,2001,2203000000.0,2841000.0,41.44669704,684000.0,10.99257218,10397898907.0,4.043,54
1625,2005,4168000000.0,5358000.0,3.129681233,3364000.0,5.93453779,891634000000.0,10.551,29
4276,2015,150300003.1,126000.0,0.429806121,6534996.702075657,1.814561302,195147000000.0,8.198613955337168,18
2924,2009,3762180669.926865,710000.0,17.40754387899763,6534996.702075657,3.500468635,15328342304.0,8.198613955337168,231
3263,2011,3762180669.926865,4907000.0,17.40754387899763,1054000.0,6.768570861691134,23303915795.0,12.328,65
1373,2004,3762180669.926865,36000.0,17.40754387899763,6534996.702075657,6.768570861691134,10297483481.0,8.198613955337168,47
1727,2005,67000000.0,6737774.181702553,19.39209839,6534996.702075657,2.840260133,949000000.0,8.198613955337168,117
1506,2004,16495000000.0,9646000.0,4.019876485,17130000.0,4.664489599,661225000000.0,4.646,148
4731,2016,71000000.0,23200.00076,12.7960241,6534996.702075657,11.95293328,1379490304.0,8.198613955337168,188
4126,2014,9850364367.0,12210720.22,11.93491542,6534996.702075657,3.098256128,424195000000.0,8.198613955337168,121
4442,2015,4140000000.0,4381000.0,10.30452968,2595000.0,5.566042398,189803000000.0,3.272,165
6608,2023,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,4442875788.0,8.198613955337168,66
738,2001,3000000.0,50000.0,0.175100683,6534996.702075657,3.600272453,15716361792.0,8.198613955337168,203
5628,2020,437000000.0,6737774.181702553,7.135340677,6534996.702075657,9.663834993,40773241177.0,8.198613955337168,36
2399,2008,1850000000.0,1420000.0,56.35852031,3716000.0,24.4326591,12881352894.0,13.06,3
2443,2008,7471022003.0,13494000.0,43.24855823,6534996.702075657,6.768570861691134,29403259498.0,8.198613955337168,38
4878,2017,482000000.0,468000.0,83.37202518,6534996.702075657,6.514693567,1125685185.0,8.198613955337168,81
3583,2012,95000000.0,666000.0,19.83022168,6534996.702075657,6.768570861691134,824585185.2,8.198613955337168,196
6399,2023,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,72356176471.0,8.198613955337168,15
5890,2021,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,11157002973.0,8.198613955337168,43
1742,2005,7181000000.0,18711000.0,69.98044893,629000.0,7.514039575,12160056122.0,4.158,123
5669,2020,191000000.0,6737774.181702553,0.865150905,6534996.702075657,3.85408716,70043099676.0,8.198613955337168,78
4687,2016,114000000.0,1715000.0,3.024927,6534996.702075657,3.695134097,12069051237.0,8.198613955337168,143
1031,2002,10388000000.0,10873000.0,12.75496862,2250000.0,5.27339269,134301000000.0,8.198613955337168,210
3677,2012,15000000.0,6737774.181702553,45.54162065,6534996.702075657,2.225898296,229371348.2,13.59,177
1237,2003,27500000.0,55000.0,6.609517407,6534996.702075657,5.714054619,3394084732.0,8.198613955337168,152
3091,2010,135000000.0,1836000.0,5.236314502,6534996.702075657,5.226214162,11411894724.0,8.198613955337168,143
428,2000,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,984293043.8,8.198613955337168,141
1371,2004,91000000.0,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,23510575681.0,8.198613955337168,50
4336,2015,28700000.76,6737774.181702553,0.532471529,6534996.702075657,6.852485467,14383107763.0,8.198613955337168,75
6018,2021,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,9222536364.0,8.198613955337168,131
1785,2005,9399999.619,6737774.181702553,0.25952741,6534996.702075657,2.087525849,4865892972.0,8.198613955337168,163
3647,2012,3762180669.926865,175000.0,17.40754387899763,6534996.702075657,2.388822511,21295168666.0,8.198613955337168,163
6406,2023,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,46079867021.0,8.198613955337168,17
6104,2021,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,77340060003.0,8.198613955337168,224
1904,2006,231000000.0,451000.0,4.743812751,6534996.702075657,11.18603046,20910512975.0,8.198613955337168,36
4875,2017,16440000.53,49500.0,4.38369778,6534996.702075657,6.768570861691134,1469978606.0,8.198613955337168,85
5010,2017,3055100098.0,3991000.0,7.548706836,5410000.0,4.547829395,48153200135.0,6.565,186
2701,2009,164000000.0,231000.0,1.323710428,6534996.702075657,6.056375531,33886813250.0,8.198613955337168,50
3869,2013,3762180669.926865,5822000.0,17.40754387899763,1776000.0,6.768570861691134,29152128168.0,11.867,113
398,2000,84000000.0,963000.0,0.687960688,6534996.702075657,9.852707006,38270954138.0,8.198613955337168,118
1830,2005,9100000.381,6737774.181702553,1.849497715,6534996.702075657,6.768570861691134,2312352021.0,2.0,208
5752,2020,6400000.095,6737774.181702553,0.229888482,6534996.702075657,0.952461312,8260752385.0,8.198613955337168,131
2302,2007,337000000.0,5239000.0,0.499302225,6534996.702075657,14.28895121,278261000000.0,8.198613955337168,153
1493,2004,205000000.0,305000.0,16.93806804,6534996.702075657,14.72591267,1992066808.0,8.198613955337168,140
5050,2017,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,26842228829.0,8.198613955337168,230
1721,2005,121000000.0,365000.0,35.28639671,6534996.702075657,6.768570861691134,547203703.7,8.198613955337168,196
2346,2007,3762180669.926865,47057081.1,19.07063072,6534996.702075657,7.6787423,171152000000.0,8.198613955337168,187
1322,2003,83000000.0,102000.0,60.36400311,12000.0,9.183258998,314471413.0,8.198613955337168,225
3924,2013,8452000000.0,2612000.0,5.848712401,6534996.702075657,19.89540985,198728000000.0,0.28,171
4885,2017,610000000.0,2144000.0,8.327580583,727000.0,4.763515035,23136247991.0,5.528,89
6469,2023,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,22199409741.0,8.198613955337168,84
4908,2017,2356000000.0,7701000.0,4.209070859,10261000.0,6.547744505,166806000000.0,4.9,105
4540,2016,129000000.0,292000.0,4.044275467,6534996.702075657,2.341408112,11821065852.0,8.198613955337168,23
5932,2021,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,19444935097.0,8.198613955337168,75
533,2001,7489514346.0,15854696.29,10.84051653,6534996.702075657,6.940724736,260992000000.0,8.198613955337168,1
3011,2010,2039999.962,12399.99962,0.133018607,6534996.702075657,0.888666722,6853467146.0,8.198613955337168,84
2973,2010,387000000.0,336000.0,61.46656151,6534996.702075657,12.3934342,1824751468.0,10.67,34
1675,2005,21000000.0,19000.0,17.40754387899763,6534996.702075657,6.768570861691134,250281900.0,8.198613955337168,134
540,2001,1200000000.0,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,103312000000.0,8.198613955337168,222
2216,2007,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,13071718759.0,8.198613955337168,63
5832,2020,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,66068737786.0,2.781,209
4013,2014,2336000000.0,6320000.0,65.64109974,6534996.702075657,6.466797185,10974100000.0,13.8,16
16,1999,1200000.048,26000.0,2.019364359,27000.0,6.768570861691134,808077223.4,14.0,33
3543,2012,1679999.948,96000.0,0.080511823,6534996.702075657,1.329829666,7638044557.0,8.198613955337168,84
1114,2003,1999000000.0,1906000.0,17.40754387899763,113000.0,6.768570861691134,35901200000.0,2.33,52
293,2000,3762180669.926865,539000.0,17.40754387899763,6534996.702075657,6.768570861691134,3480219000.0,2.71,24
4406,2015,300000000.0,94400.00153,12.05584266,189800.0031,8.259149799,7797667197.0,1.742,138
433,2000,732000000.0,678000.0,27.91361952,163000.0,7.499381007,4726108622.0,8.198613955337168,132
6137,2022,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,18820218691.0,1.927,32
2194,2007,626000000.0,937000.0,3.895397887,801000.0,4.693094248,49848725000.0,3.142,60
4696,2016,1088000000.0,5265000.0,2.829829919,6534996.702075657,9.625888356,404649000000.0,7.06,153
3094,2010,45000000.0,746000.0,3.680588445,6534996.702075657,3.405848752,10128323011.0,8.198613955337168,125
2765,2009,5461868136.0,6737774.181702553,4.615903539,6534996.702075657,7.97383481,635295000000.0,8.198613955337168,93
4598,2016,1149000000.0,963000.0,49.86173138,156000.0,4.767473036,4930213634.0,4.32,71
2917,2009,3050000000.0,3747000.0,4.851897808,6534996.702075657,1.509123337,106015000000.0,1.737,227
5074,2018,357000000.0,267000.0,0.809009438,6534996.702075657,1.840353977,321363000000.0,8.198613955337168,18
4797,2017,5830000000.0,6711000.0,7.860524841,21583000.0,15.87717876,643628000000.0,8.347,10
1888,2006,3762180669.926865,903000.0,17.40754387899763,6534996.702075657,5.733087346,1591150000.0,9.39,22
6467,2023,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,76370396722.0,8.198613955337168,78
3874,2013,324000000.0,95599.99847,10.65554631,157600.0061,7.101341789,9496717876.0,1.873,138
580,2001,1480000000.0,1320000.0,22.7438793,361000.0,6.689104728,15976174337.0,6.051,49
4708,2016,4288000000.0,4718000.0,9.982626827,2751000.0,6.209417116,191898000000.0,3.741,165
1022,2002,45000000.0,1371000.0,3.877167876,6534996.702075657,6.768570861691134,1432221739.0,8.198613955337168,66
1193,2003,77000000.0,636000.0,16.6352132,6534996.702075657,1.019383926,2023324407.0,8.198613955337168,112
5489,2019,22200000000.0,26101000.0,9.313598926,6534996.702075657,6.494351742,365178000000.0,3.26,126
1634,2005,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,8827272727.0,8.198613955337168,43
5470,2019,527000000.0,174000.0,14.39108244,311000.0,7.248624804,11736797055.0,1.466,138
5334,2019,25924000000.0,31884000.0,10.47681671,11902000.0,6.002434235,442984000000.0,4.56,14
4350,2015,3762180669.926865,207000.0,17.40754387899763,6534996.702075657,6.768570861691134,4279840194.0,8.198613955337168,86
1612,2005,1899999.976,148000.0,1.98756449,6534996.702075657,19.19547639,1117113080.0,8.198613955337168,33
4378,2015,482000000.0,4000000.0,19.87609527,4008000.0,11.03751596,6678177512.0,3.364,111
603,2001,661000000.0,3230000.0,16.80844711,1658000.0,6.227808785,6250218423.0,13.135,65
1681,2005,3762180669.926865,45000.0,17.40754387899763,6534996.702075657,3.698080891,4282468637.0,8.198613955337168,84
5504,2019,992000000.0,6737774.181702553,3.234415221,6534996.702075657,5.171098328,320909000000.0,4.83,160
27,1999,3762180669.926865,549000.0,17.40754387899763,6534996.702075657,6.768570861691134,3324433000.0,8.198613955337168,24
5058,2018,557000000.0,218000.0,1.345771733,6534996.702075657,2.943521971,79450688259.0,8.198613955337168,7
2646,2008,3762180669.926865,1069000.0,17.40754387899763,1150000.0,6.768570861691134,29549438884.0,4.89,224
1448,2004,1621000000.0,5587000.0,27.02301905,1420000.0,6.218789582,11411706629.0,8.198613955337168,104
1318,2003,378000000.0,435000.0,1.344812865,832000.0,9.367631297,83620628582.0,16.78,226
5619,2020,217000000.0,6737774.181702553,4.61370472,6534996.702075657,1.215254217,14960291106.0,21.017,28
4701,2016,3400000.0,6737774.181702553,6.33452944,6534996.702075657,10.28915145,97276023.08,8.198613955337168,146
5842,2020,686000000.0,8612000.0,17.40754387899763,6534996.702075657,6.768570861691134,4229000000.0,8.198613955337168,228
6157,2022,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,302117000000.0,8.249,44
4033,2014,45400000.0,334000.0,0.359290988,6534996.702075657,1.792443898,35909040926.0,8.198613955337168,47
516,2000,827000000.0,2236000.0,22.59804992,667000.0,9.087236747,22823270892.0,12.627,223
3452,2011,134899993.9,128000.0,64.73200379,57000.0,5.233632786,744097050.2,5.68,175
4306,2015,2819000000.0,3540000.0,17.40754387899763,580000.0,6.768570861691134,87132800000.0,2.4,52
3847,2013,2895000000.0,4210000.0,27.47306884,872000.0,3.760964688,19807135253.0,0.438,35
4810,2017,4380000000.0,11374000.0,16.38751791,3136000.0,13.31262603,37204813830.0,8.198613955337168,17
2159,2007,233000000.0,877000.0,2.739584663,6534996.702075657,12.99633502,13432029496.0,8.198613955337168,30
4316,2015,347000000.0,1710000.0,0.915438623,3638000.0,1.203977202,187494000000.0,11.206,4
3483,2012,986000000.0,6130000.0,1.898402723,8427000.0,1.931729264,65685890439.0,0.5,20
3618,2012,550000000.0,1059000.0,5.819110928,6534996.702075657,2.91594485,59937796648.0,8.198613955337168,144
5919,2021,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,424672000000.0,7.441,61
1305,2003,13873282500.0,22926433.43,10.03517056,6534996.702075657,7.526548397,562596000000.0,8.198613955337168,202
2053,2006,5881459570.0,14207513.32,2.970771923,6534996.702075657,6.753344376,657280000000.0,8.198613955337168,169
4347,2015,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,2499113023.0,9.1,80
6581,2023,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,11150695760.0,8.198613955337168,159
5831,2020,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,51746594.31,8.198613955337168,219
188,1999,3762180669.926865,55000.0,17.40754387899763,6534996.702075657,6.768570861691134,144206500.0,8.198613955337168,161
4046,2014,24700000.0,6737774.181702553,0.692443146,6534996.702075657,6.768570861691134,2214679081.0,8.198613955337168,57
232,1999,10000000.0,70000.0,2.173603957,6534996.702075657,2.740883046,2226577204.0,8.198613955337168,212
735,2001,29000000.0,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,1966600715.0,8.198613955337168,174
766,2001,3762180669.926865,5199.999809,17.40754387899763,2700.000048,6.768570861691134,1080772551.0,2.3,208
5616,2020,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,5168344450.0,8.198613955337168,19
5467,2019,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,652206037.1,8.198613955337168,198
1266,2003,5879000000.0,22521000.0,3.986155922,20572000.0,13.32025811,430347000000.0,8.21,173
2072,2006,23000000.0,6737774.181702553,7.602845819,67000.0,3.446835061,2912986118.0,8.198613955337168,182
6278,2022,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,62253049892.0,8.198613955337168,144
4495,2015,46400001.53,72599.99847,66.04335517,6534996.702075657,12.61196165,437525514.2,8.198613955337168,213
5087,2018,584200012.2,1830000.0,7.755895869,6534996.702075657,3.780021698,17031943186.0,8.198613955337168,28
6130,2022,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,1867733333.0,8.198613955337168,8
4569,2016,397000000.0,598000.0,55.49185585,6534996.702075657,7.896200695,1849789993.0,8.198613955337168,34
396,2000,742000000.0,742000.0,17.40754387899763,6534996.702075657,6.768570861691134,17260364842.0,8.198613955337168,115
2068,2006,194000000.0,328000.0,3.271233964,6534996.702075657,14.68257959,45263831634.0,8.198613955337168,203
4623,2016,7481000000.0,52890000.0,6.733062397,18895000.0,2.726012653,128610000000.0,5.115,91
4915,2017,643000000.0,7407000.0,1.063618225,6534996.702075657,23.77057373,120688000000.0,8.198613955337168,110
742,2001,14000000.0,6737774.181702553,17.25853539,20000.0,15.28824196,1681473752.0,8.198613955337168,182
2293,2007,182000000.0,1259000.0,6.339588968,6534996.702075657,5.698455071,10811456006.0,8.198613955337168,143
3120,2010,12984000000.0,6756000.0,18.03261006,6534996.702075657,5.242463581,238444000000.0,10.771,168
4697,2016,3762180669.926865,1596000.0,17.40754387899763,981000.0,4.250243361,13286101094.0,3.9,151
3942,2013,34143591415.0,58059805.31,16.22594834,6534996.702075657,5.789522804,206145000000.0,8.198613955337168,187
2869,2009,39299999.24,18299.99924,17.53766404,6534996.702075657,10.98743583,805557562.6,2.02,188
2253,2007,125000000.0,379000.0,33.87171041,6534996.702075657,6.768570861691134,689285185.2,8.198613955337168,196
5027,2017,48500000.0,86599.99847,47.54671422,6534996.702075657,12.44108466,459976850.3,8.198613955337168,213
5126,2018,3548000000.0,849000.0,46.53522828,6534996.702075657,3.074432351,84269196626.0,8.198613955337168,67
898,2002,108000000.0,482000.0,25.6471147,6534996.702075657,13.75955969,6205847214.0,8.198613955337168,87
619,2001,3762180669.926865,7800.000191,17.40754387899763,6534996.702075657,5.979195582,412610871.5,8.198613955337168,85
5283,2018,3762180669.926865,63000.0,17.40754387899763,6534996.702075657,6.768570861691134,11239167898.0,1.135,42
34,1999,8000000.0,10000.0,17.40754387899763,6534996.702075657,6.768570861691134,999477510.7,8.198613955337168,40
3991,2014,27220802346.0,35738392.21,9.592057412,6534996.702075657,4.183517753,978708000000.0,8.198613955337168,1
5148,2018,3762180669.926865,287000.0,17.40754387899763,6534996.702075657,6.768570861691134,4787636998.0,13.627,86
3411,2011,15900000.0,12199.99981,54.18690307,6534996.702075657,0.917854195,226455001.2,8.198613955337168,177
1365,2004,15135000000.0,38845000.0,3.964882814,6534996.702075657,5.719255206,1026690000000.0,7.185,37
2951,2010,665000000.0,5674000.0,2.266599862,7464000.0,2.031454962,57231904543.0,8.198613955337168,20
886,2002,3762180669.926865,6737774.181702553,17.40754387899763,6534996.702075657,6.768570861691134,1806742742.0,8.198613955337168,63
1985,2006,1109000000.0,1700000.0,22.10471677,787000.0,3.156833709,8350531017.0,8.198613955337168,35
1962,2006,126000000.0,558000.0,18.28445386,6534996.702075657,11.16008891,7638739123.0,8.198613955337168,87
